,LINK_ID,HOUR,SPEED
2978,4130155300,17,30.2
2979,4130155300,18,27.2
2980,4130155300,19,31.2
2981,4130155300,20,30.5
2982,4130155300,21,36.8
2983,4130155300,22,34.6
2984,4130155300,23,34.9
2985,4130156300,0,36.0
2986,4130156300,1,36.0
2987,4130156300,2,36.0
2988,4130156300,3,36.0
2989,4130156300,4,36.0
2990,4130156300,5,36.0
2991,4130156300,6,28.3
2992,4130156300,7,25.3
2993,4130156300,8,26.1
2994,4130156300,9,26.6
2995,4130156300,10,27.4
2996,4130156300,11,25.0
2997,4130156300,12,18.6
2998,4130156300,13,14.777777777777779
2999,4130156300,14,20.8
3000,4130156300,15,20.5
3001,4130156300,16,21.9
3002,4130156300,17,18.9
3003,4130156300,18,19.5
3004,4130156300,19,18.7
3005,4130156300,20,17.5
3006,4130156300,21,19.3
3007,4130156300,22,21.0
3008,4130156300,23,25.3
3009,4130157000,0,38.9
3010,4130157000,1,40.0
3011,4130157000,2,39.2
3012,4130157000,3,39.4
3013,4130157000,4,39.4
3014,4130157000,5,38.4
3015,4130157000,6,33.0
3016,4130157000,7,31.2
3017,4130157000,8,28.9
3018,4130157000,9,31.0
3019,4130157000,10,33.0
3020,4130157000,11,36.4
3021,4130157000,12,34.3
3022,4130157000,13,34.77777777777778
3023,4130157000,14,29.1
3024,4130157000,15,32.5
3025,4130157000,16,29.7
3026,4130157000,17,29.8
3027,4130157000,18,33.8
3028,4130157000,19,32.7
3029,4130157000,20,31.6
3030,4130157000,21,32.2
3031,4130157000,22,32.9
3032,4130157000,23,31.8
